username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Ja_Wieczorek;2017-09-28 13:55;0;0;"#Bezrobocie : mazowieckie 6,2%, pow. szydłowiecki 25.9, radomski 20.3, a przysuski 19.9. Na Targach Pracy prawie brak poszukujących pracy.";;;#Bezrobocie;"913371631401218048";https://twitter.com/Ja_Wieczorek/status/913371631401218048
zielonalinia;2017-09-28 09:02;0;0;"Dobra wiadomość. Bezrobocie spada również wśród osób niepełnosprawnych http:// bit.ly/2xCCSxR #Niepełnosprawni #Praca #Bezrobocie #RynekPracy";;;#Niepe #Praca #Bezrobocie #RynekPracy;"913297963564269568";https://twitter.com/zielonalinia/status/913297963564269568
robertkrupinsk2;2017-09-27 15:24;0;0;"Brak rąk do pracy, w dłuższej perspektywie, negatywnie wpłynie na ogół rynku pracy #zatrudnienie #bezrobocie http:// bit.ly/2k5a7Hk pic.twitter.com/7w8zjBUAT9";;;#zatrudnienie #bezrobocie;"913031608914948096";https://twitter.com/robertkrupinsk2/status/913031608914948096
MiastoLegnica;2017-09-27 11:49;0;1;"Rekordowo niskie #bezrobocie w miasto #legnica http:// bit.ly/2hz8XTC pic.twitter.com/71AuponqvG";;;#bezrobocie #legnica;"912977458365943808";https://twitter.com/MiastoLegnica/status/912977458365943808
krzysztofwanczy;2017-09-27 07:52;1;0;"Takiej sytuacji jeszcze nie było. W Polsce liczba ofert pracy jest największa w historii. #bezrobocie #PKB pic.twitter.com/KdqjpDTNzt";;;#bezrobocie #PKB;"912917897747599360";https://twitter.com/krzysztofwanczy/status/912917897747599360
GUS_STAT;2017-09-26 15:38;9;14;"Przeciętna stopa bezrobocia rej. w kraju wg stanu na 30 VI 2017 r. wyniosła 7,0% http:// bit.ly/2xtv0RQ #GUS #Bezrobocie pic.twitter.com/olzauvdfCP";;;#GUS #Bezrobocie;"912672800590237696";https://twitter.com/GUS_STAT/status/912672800590237696
MalinowskiKarol;2017-09-25 08:58;0;0;"Brak rąk do pracy, w dłuższej perspektywie, negatywnie wpłynie na ogół rynku pracy #zatrudnienie #bezrobocie http:// bit.ly/2y2MdlL pic.twitter.com/QC97cJG95y";;;#zatrudnienie #bezrobocie;"912209634202501120";https://twitter.com/MalinowskiKarol/status/912209634202501120
pawel_soltys;2017-09-22 16:59;0;0;"#PulsDnia : rekordowe #bezrobocie , hakerzy w #SEC , schwytany szef gangu wyłudzaczy VAT gość:S.Kulczyk koment: @kkolany https://www. pb.pl/puls-dnia-wlam anie-hakerskie-do-sec-wyludzacz-vat-schwytany-na-filipinach-871988 … pic.twitter.com/DiZGYO5ZuB";;@kkolany;#PulsDnia #bezrobocie #SEC;"911243525479653376";https://twitter.com/pawel_soltys/status/911243525479653376
k_smolen;2017-09-22 13:42;0;2;"Liczba #bezrobotnych w sierpniu br. zmniejszyła się o 210,7 tys. (-15,6%) w porównaniu do sierpnia 2016 r. #GUS #Bezrobocie #GospodarkaPlus";;;#bezrobotnych #GUS #Bezrobocie #GospodarkaPlus;"911193963809443840";https://twitter.com/k_smolen/status/911193963809443840
RadioMaryja;2017-09-22 13:22;2;6;". @GUS_STAT : Stopa bezrobocia na poziomie 7 proc. http://www. radiomaryja.pl/informacje/pol ska-informacje/gus-stopa-bezrobocia-poziomie-7-proc/ … #PublikacjeGUS #Bezrobocie";;@GUS_STAT;#PublikacjeGUS #Bezrobocie;"911189055844560897";https://twitter.com/RadioMaryja/status/911189055844560897
pulshr_pl;2017-09-22 12:30;1;1;"Stopa bezrobocia dalej spada :) @GUS_STAT #bezrobocie #HR http://www. pulshr.pl/rekrutacja/bez robocie-sierpien-2017-bezrobotnych-znow-ubywa-a-zatrudnienie-rosnie-gdzie-jest-praca,47193.html …";;@GUS_STAT;#bezrobocie #HR;"911175927098429440";https://twitter.com/pulshr_pl/status/911175927098429440
OTTO_Polska;2017-09-22 12:25;0;1;"Wskaźnik bezrobocia rejestrowanego w sierpniu 2017 r. spadł do 7,0 proc. https:// goo.gl/b16Bhn #Bezrobocie #RynekPracy #Praca @GUS_STAT";;@GUS_STAT;#Bezrobocie #RynekPracy #Praca;"911174643628888064";https://twitter.com/OTTO_Polska/status/911174643628888064
BIGInfoMonitor;2017-09-22 12:14;1;0;"Co trzeci przedsiębiorca skarży się na problem z pozyskaniem pracowników o odpowiednich kwalifikacjach http:// bit.ly/2yudIlh #bezrobocie";;;#bezrobocie;"911171964122824705";https://twitter.com/BIGInfoMonitor/status/911171964122824705
BIPolska;2017-09-22 11:38;0;2;"To już powoli staje się nudne. #Bezrobocie znów spadło, co zaskoczyło nawet minister Rafalską http:// bi.pl/9n9e2n8?utm_so urce=tw&utm_medium=social&utm_campaign=tw_bi … pic.twitter.com/eQleAWyMnR";;;#Bezrobocie;"911162661877907457";https://twitter.com/BIPolska/status/911162661877907457
Parkietcom;2017-09-22 11:29;0;1;"#Bezrobocie w Polsce znów spadło – do 7 proc. @GUS_STAT podał nowe dane http://www. parkiet.com/Gospodarka---- Kraj/309229945-Stopa-bezrobocia-rejestrowanego-w-sierpniu-wyniosla-7-proc.html …";;@GUS_STAT;#Bezrobocie;"911160522833350656";https://twitter.com/Parkietcom/status/911160522833350656
ForumZZ;2017-09-22 11:26;0;0;"Rekordowo niskie #bezrobocie ? Nie wszędzie. http:// businessinsider.com.pl/finanse/praca/ bezrobocie-w-poszczegolnych-regionach-polski/4cc8vb7 …";;;#bezrobocie;"911159806425276417";https://twitter.com/ForumZZ/status/911159806425276417
tvp_info;2017-09-22 11:10;5;19;"#Bezrobocie jeszcze niższe. Spadło do 7 proc. #wieszwiecej http://www. tvp.info/34097524/bezro bocie-jeszcze-nizsze-spadlo-do-7-proc …";;;#Bezrobocie #wieszwiecej;"911155693264261120";https://twitter.com/tvp_info/status/911155693264261120
PolskieRadio24;2017-09-22 11:10;14;28;"Stopa bezrobocia rejestrowanego w sierpniu 2017 r. spadła do 7,0 proc. #Bezrobocie #RynekPracy #Praca @GUS_STAT #PR24 pic.twitter.com/ftKTaDtVaO";;@GUS_STAT;#Bezrobocie #RynekPracy #Praca #PR24;"911155650884972544";https://twitter.com/PolskieRadio24/status/911155650884972544
Olsztyn_STAT;2017-09-22 10:31;0;1;"Stopa bezrobocia rejestrowanego w #warmińskomazurskie w sierpniu 2017 r. wyniosła 12,0% http:// bit.ly/2xkiZ1b #bezrobocie #RynekPracy pic.twitter.com/pOXjrc2k9K";;;#warmi #bezrobocie #RynekPracy;"911145848926621697";https://twitter.com/Olsztyn_STAT/status/911145848926621697
k_smolen;2017-09-22 10:27;0;1;"Stopa #bezrobocie w #sierpniu wyniosła 7,0% wobec 7,1% w lipcu #GUS";;;#bezrobocie #sierpniu #GUS;"911145032870178817";https://twitter.com/k_smolen/status/911145032870178817
Money_pl;2017-09-22 10:20;2;2;"Bezrobocie spadło niżej, niż wyliczyła Rafalska. Rekord od ćwierćwiecza https://www. money.pl/gospodarka/wia domosci/artykul/bezrobocie-elzbieta-rafalska,93,0,2368349.html … #bezrobocie #elzbietarafalska";;;#bezrobocie #elzbietarafalska;"911143036687720448";https://twitter.com/Money_pl/status/911143036687720448
GUS_STAT;2017-09-22 10:08;8;14;"Więcej w „Informacji o sytuacji społeczno-gospodarczej kraju w sierpniu 2017 r.” http:// bit.ly/2wFD1DO #GUS #Bezrobocie pic.twitter.com/37bzL4wfh1";;;#GUS #Bezrobocie;"911140032257384450";https://twitter.com/GUS_STAT/status/911140032257384450
GUS_STAT;2017-09-22 10:01;9;7;"Więcej informacji w „Biuletynie Statystycznym" Nr 8/2017 http:// bit.ly/2xkiZ1b #GUS #PublikacjeGUS #Bezrobocie pic.twitter.com/w2NHOPczeX";;;#GUS #PublikacjeGUS #Bezrobocie;"911138298462171137";https://twitter.com/GUS_STAT/status/911138298462171137
GUS_STAT;2017-09-22 10:00;3;8;"Stopa bezrobocia rejestrowanego w sierpniu 2017 r. spadła do 7,0% http:// bit.ly/2xkiZ1b #Bezrobocie #RynekPracy #Praca #GUS pic.twitter.com/UhkbtVYnWa";;;#Bezrobocie #RynekPracy #Praca #GUS;"911138179717189632";https://twitter.com/GUS_STAT/status/911138179717189632
mkoczwa;2017-09-22 09:16;0;0;"Brak rąk do pracy, w dłuższej perspektywie, negatywnie wpłynie na ogół rynku pracy #zatrudnienie #bezrobocie http:// bit.ly/2xWIPce pic.twitter.com/BiUcKEYIx2";;;#zatrudnienie #bezrobocie;"911126955742740480";https://twitter.com/mkoczwa/status/911126955742740480
MicJedlinski;2017-09-21 16:43;0;0;"Brak rąk do pracy, w dłuższej perspektywie, negatywnie wpłynie na ogół rynku pracy #zatrudnienie #bezrobocie http:// bit.ly/2xTH6o5 pic.twitter.com/qRx5xkAC74";;;#zatrudnienie #bezrobocie;"910877181529620480";https://twitter.com/MicJedlinski/status/910877181529620480
mkoczwa;2017-09-19 09:29;0;0;"#Bezrobocie utrzymuje się na bardzo niskim poziomie, jednak w niektórych regionach kraju nie jest już tak różowo http:// bit.ly/2xM5EiD pic.twitter.com/N8I5D0rL5t";;;#Bezrobocie;"910043242225319936";https://twitter.com/mkoczwa/status/910043242225319936
PracodawcyRP;2017-09-18 14:18;0;1;". @gazetaprawnapl : Pośredniaki dostaną o 1 mld zł mniej na aktywizację bezrobotnych. #rynekpracy #bezrobocie http:// bit.ly/2ff3LDr";;@gazetaprawnapl;#rynekpracy #bezrobocie;"909753381782159360";https://twitter.com/PracodawcyRP/status/909753381782159360
KCPracy;2017-09-18 11:15;0;0;"Realizujemy na tych terenach projekt aktywizacyjny. Po więcej info zapraszamy na: http:// krajowecentrumpracy.pl/zachodnio-pomo rskie … #aktywizacja #bezrobocie #praca";;;#aktywizacja #bezrobocie #praca;"909707338734604288";https://twitter.com/KCPracy/status/909707338734604288
TrenerZawodowy;2017-09-16 10:25;0;0;"Dlaczego bezrobocie w Polsce przestało spadać? Zapraszamy do artykułu! #TrenerZawodowy #Bezrobocie ... http:// fb.me/7v6N2ScCM";;;#TrenerZawodowy #Bezrobocie;"908969986860908544";https://twitter.com/TrenerZawodowy/status/908969986860908544
VST69tomyclik;2017-09-15 13:53;0;0;""Najniższy wskaźnik bezrobocia..." Zgadza się! #Bezrobocie systematycznie spada. Dzięki @donaldtusk i wszystkim innym #GospodarkaPlus pic.twitter.com/F92vdfIYW6";;@donaldtusk;#Bezrobocie #GospodarkaPlus;"908659983688060928";https://twitter.com/VST69tomyclik/status/908659983688060928
MicJedlinski;2017-09-15 13:17;0;1;"#Bezrobocie utrzymuje się na bardzo niskim poziomie, jednak w niektórych regionach kraju nie jest już tak różowo http:// bit.ly/2fbF2zL pic.twitter.com/mukw3pcgHJ";;;#Bezrobocie;"908651072033452033";https://twitter.com/MicJedlinski/status/908651072033452033
PM_Nowak;2017-09-14 13:54;0;1;"Wskaźnik bezrobocia - bardzo duże zróżnicowanie przestrzenne w woj. zachodniopomorskim #bezrobocie #rynekpracy https://www. wup.pl/pl/dla-instytu cji/zachodniopomorskie-obserwatorium-rynku-pracy/aktualnosci/wskanik-bezrobocia-rejestrowanego-w-gminach-wojewodztwa-zachodniopomorskieg/ … pic.twitter.com/kCcTMgjmHP";;;#bezrobocie #rynekpracy;"908297836042878976";https://twitter.com/PM_Nowak/status/908297836042878976
RPEkonomia;2017-09-13 20:08;1;1;"#WielkaBrytania : #Bezrobocie jest na najniższym poziomie od 1975 r. http:// bit.ly/2y6VKFg";;;#WielkaBrytania #Bezrobocie;"908029746767855616";https://twitter.com/RPEkonomia/status/908029746767855616
GUS_STAT;2017-09-13 13:42;2;3;"Zatrudnienie w strefie euro #EA19 i #EU28 najwyższe w historii podaje @Eurostat https:// twitter.com/EU_Eurostat/st atus/907861428534599680 … #rynekpracy #bezrobocie #praca #GUS";;@Eurostat;#EA19 #EU28 #rynekpracy #bezrobocie #praca #GUS;"907932511375945728";https://twitter.com/GUS_STAT/status/907932511375945728
Poznan_STAT;2017-09-13 09:54;0;2;"#Poznań – biuletyn statystyczny, II kw. 2017 r. #bezrobocie #statystykaREGIONALNA http:// bit.ly/2wjRlMT pic.twitter.com/jgZEzjdox9";;;#Pozna #bezrobocie #statystykaREGIONALNA;"907875035712548864";https://twitter.com/Poznan_STAT/status/907875035712548864
AnnaMikosz;2017-09-11 16:06;0;1;"500 największych firm Europy Śr-Wsch zwiększyło zatrudnienie, efekt - spadek #bezrobocie #FabrykaBAT #Augustów http://www. poranny.pl/strefa-biznesu /a/podlaskie-firmy-na-liscie-500-najwiekszych-w-europie-srodkowowschodniej,12463104/ …";;;#bezrobocie #FabrykaBAT #August;"907243875961581574";https://twitter.com/AnnaMikosz/status/907243875961581574
ADP_PL;2017-09-11 09:30;0;0;"Choć #bezrobocie w Polsce spada, nie maleje liczba osób niezatrudnionych. Dlaczego tak się dzieje? #rekrutacja #HR http:// bddy.me/2gVfGqr pic.twitter.com/luMzJ4kKK6";;;#bezrobocie #rekrutacja #HR;"907144215368519680";https://twitter.com/ADP_PL/status/907144215368519680
lemur78;2017-09-08 11:44;0;1;"Bezrobocie spada, bo wszyscy wyjechali - czy to prawda? http:// prokulski.net/index.php/2017 /09/08/liczba-bezrobotnych-a-liczba-mieszkancow/?utm_source=post&utm_medium=twitter … #bezrobocie #gus #rstats";;;#bezrobocie #gus #rstats;"906090793810759681";https://twitter.com/lemur78/status/906090793810759681
MartaAserigadu;2017-09-06 22:19;0;0;"Jak wynika z danych Eurostatu, #bezrobocie w Polsce po raz pierwszym w historii wyniosło poniżej 5 proc. https:// goo.gl/nmnMBC";;;#bezrobocie;"905525908282499072";https://twitter.com/MartaAserigadu/status/905525908282499072
Penktauskas;2017-09-06 13:09;0;0;"#Wydawnictwo #Znak wyprzedaje fajne #książki . Ja zaś dźwigam brzemię #bezrobocie Co robić? Jak zdobywać książki, nie mając €€€$$$£££???";;;#Wydawnictwo #Znak #ksi #bezrobocie;"905387498876129280";https://twitter.com/Penktauskas/status/905387498876129280
Money_pl;2017-09-06 11:20;2;3;"Bezrobocie najniższe od ćwierć wieku. Ostatni raz było tak dobrze w 1991 r https://www. money.pl/gospodarka/wia domosci/artykul/bezrobocie-najnizsze-od-cwierc-wieku-ostatni,247,0,2362359.html … #kraj #bezrobocie";;;#kraj #bezrobocie;"905359932035399680";https://twitter.com/Money_pl/status/905359932035399680
Macronextcom;2017-09-06 10:50;0;0;"W VIII #bezrobocie w #Polska na poziomie 7,1%, prognozuje MRPiPS. Dane zostaną opublikowane 25.09. Konsensus to 7,0% http://www. macronext.com/pl/dane-makro/ d/2017-09-25/c/1 …";;;#bezrobocie #Polska;"905352395101798400";https://twitter.com/Macronextcom/status/905352395101798400
gowork_pl;2017-09-06 10:24;0;0;"7,1% - tyle wyniosło w Polsce #bezrobocie w sierpniu - podaje @MRPiPS_GOV_PL #rynekpracy https:// twitter.com/MRPiPS_GOV_PL/ status/905343220275662849 …";;@MRPiPS_GOV_PL;#bezrobocie #rynekpracy;"905346063510462464";https://twitter.com/gowork_pl/status/905346063510462464
KatMokrzycka;2017-09-05 11:22;3;3;"Kraje Europy Centralnej pokazały, że chcą i mogą. #PKB w górę, #bezrobocie w dół.Szczegóły w analizie w @OFinansowy https://www. obserwatorfinansowy.pl/tematyka/makro ekonomia/w-europie-wschodniej-pierwsze-polrocze-na-plus/ … pic.twitter.com/R2YaiTmr7E";;@OFinansowy;#PKB #bezrobocie;"904998127949709312";https://twitter.com/KatMokrzycka/status/904998127949709312
Krakow_STAT;2017-09-05 10:05;0;4;"Co nowego w lipcu w powiatach? #małopolskie #bezrobocie #mieszkania #PodmiotyGospodarki #turystyka http:// bit.ly/2x6LI9J pic.twitter.com/1FjBEhx5uw";;;#ma #bezrobocie #mieszkania #PodmiotyGospodarki #turystyka;"904978677225713664";https://twitter.com/Krakow_STAT/status/904978677225713664
JanasIwona;2017-09-05 09:48;0;0;"Jak wynika z danych Eurostatu, #bezrobocie w Polsce po raz pierwszym w historii wyniosło poniżej 5 proc. https:// goo.gl/nmnMBC";;;#bezrobocie;"904974429905670144";https://twitter.com/JanasIwona/status/904974429905670144
Gdansk_STAT;2017-09-04 14:44;0;2;"Najnowsze #dane o #pracujący .ch w #pomorskie znajdziesz tu: http:// bit.ly/2gEHBe8 #praca #zatrudnienie #bezrobocie #statystyka #Gdansk pic.twitter.com/AL0Q0cxQeI";;;#dane #pracuj #pomorskie #praca #zatrudnienie #bezrobocie #statystyka #Gdansk;"904686672876580865";https://twitter.com/Gdansk_STAT/status/904686672876580865
Gdansk_STAT;2017-09-04 11:28;0;2;"Sprawdź pozostałe #informacje o #bezrobocie : http:// bit.ly/2vEC7Xt #dane #praca #zatrudnienie #statystyka #pomorskie #Gdansk pic.twitter.com/W6JDmoQmeW";;;#informacje #bezrobocie #dane #praca #zatrudnienie #statystyka #pomorskie #Gdansk;"904637347983237120";https://twitter.com/Gdansk_STAT/status/904637347983237120
BartlomiejKozek;2017-09-03 21:18;0;0;"W skrócie: Czy ma cieszyć niskie #bezrobocie , czy może martwić niestabilna #praca ? No i kto chce opóźniać wiek emerytalny. #TVDuell #Niemcy";;;#bezrobocie #praca #TVDuell #Niemcy;"904423448063172615";https://twitter.com/BartlomiejKozek/status/904423448063172615
mkoczwa;2017-09-02 19:39;0;0;"W ocenie Minister Rodziny, Pracy i Polityki Społecznej #bezrobocie na koniec br. wyniesie 6,8 proc. #zatrudnienie http:// bit.ly/2ey55Rw pic.twitter.com/a6IEWHsd3M";;;#bezrobocie #zatrudnienie;"904036005363073025";https://twitter.com/mkoczwa/status/904036005363073025
WspieramRozwoj;2017-09-01 13:24;0;3;"#Bezrobocie w PL w lipcu wyniosło 4,8%. To jeden z najlepszych wyników w #UE :) #gospodarka http:// forsal.pl/gospodarka/bez robocie/artykuly/1067829,polska-w-czolowce-panstw-z-najnizszym-bezrobociem-w-lipcu-stopa-bezrobocia-wyniosla-4-8-proc.html …";;;#Bezrobocie #UE #gospodarka;"903579261948366848";https://twitter.com/WspieramRozwoj/status/903579261948366848
Warszawa_STAT;2017-09-01 11:53;15;21;"#Bezrobotni : statystyczny portret dla #Warszawa i #Mazowsze . #statystyka #bezrobocie #MRPiPS pic.twitter.com/NWxQY7Rvbt";;;#Bezrobotni #Warszawa #Mazowsze #statystyka #bezrobocie #MRPiPS;"903556531148513280";https://twitter.com/Warszawa_STAT/status/903556531148513280
zielonalinia;2017-09-01 11:41;0;0;"Eurostat: bezrobocie w Polsce coraz niższe http:// goo.gl/BNLs51 #Bezrobocie #StopaBezrobocia #Eurostat";;;#Bezrobocie #StopaBezrobocia #Eurostat;"903553504006066176";https://twitter.com/zielonalinia/status/903553504006066176
Warszawa_STAT;2017-09-01 10:13;14;23;"#Bezrobotni w #Warszawa wg #dzielnice . Najwięcej #PragaPółnoc , najmniej #Wilanów . #bezrobocie #MRPiPS #demografia pic.twitter.com/FitobzcURk";;;#Bezrobotni #Warszawa #dzielnice #PragaP #Wilan #bezrobocie #MRPiPS #demografia;"903531126270160897";https://twitter.com/Warszawa_STAT/status/903531126270160897
kawafutboll;2017-08-31 13:30;0;1;"Tymczasem prezenter naszego programu na wakacjach #holiday #bezrobocie mu nie straszne #BREAKINGNEWS #DeadlineDayLive pic.twitter.com/MOFW6yZt1a";;;#holiday #bezrobocie #BREAKINGNEWS #DeadlineDayLive;"903218542451023872";https://twitter.com/kawafutboll/status/903218542451023872
gowork_pl;2017-08-31 12:20;0;0;"Wg @EU_Eurostat #bezrobocie w Polsce w lipcu wyniosło 4,8% Liderem wciąż Czesi (2,9%), na końcu stawki Grecy (21,7%) #Eurostat https:// twitter.com/EU_Eurostat/st atus/903180900216819712 …";;@EU_Eurostat;#bezrobocie #Eurostat;"903200830370799616";https://twitter.com/gowork_pl/status/903200830370799616
pulshr_pl;2017-08-31 12:08;0;0;"Przeciętna stopa bezrobocia w krajach UE wyniosła 7,7 proc http://www. pulshr.pl/rekrutacja/bez robocie-unii-europejskiej-w-hiszpanii-najwyzsze-w-niemczech-najnizsze,46532.html … #bezrobocie #UE #Niemcy #Hiszpania @EU_Eurostat #Eurostat";;@EU_Eurostat;#bezrobocie #UE #Niemcy #Hiszpania #Eurostat;"903197739365883905";https://twitter.com/pulshr_pl/status/903197739365883905
zielonalinia;2017-08-31 10:53;0;0;"Bezrobocie spada, a płace rosną! http:// goo.gl/4TLgs1 #Bezrobocie #StopaBezrobocia #Wynagrodzenia";;;#Bezrobocie #StopaBezrobocia #Wynagrodzenia;"903178978655166464";https://twitter.com/zielonalinia/status/903178978655166464
Macronextcom;2017-08-30 14:18;0;1;"#EURUSD na dziennych minimach (1,1915) po dużo lepszym od prognoz raporcie ADP http://www. macronext.com/pl/dane-makro/ d/2017-08-30/c/5 … #forex #USA #bezrobocie";;;#EURUSD #forex #USA #bezrobocie;"902868042354450432";https://twitter.com/Macronextcom/status/902868042354450432
OutsourcingPL;2017-08-30 14:00;0;0;"#Zatrudnienie w Nowoczesnej Gospodarce Q2 2017 https:// goo.gl/vrieTJ @ADP #gospodarka #rynekpracy #outsourcing #bezrobocie #praca pic.twitter.com/UwsZocpe40";;@ADP;#Zatrudnienie #gospodarka #rynekpracy #outsourcing #bezrobocie #praca;"902863472106639360";https://twitter.com/OutsourcingPL/status/902863472106639360
Broniszewski_;2017-08-29 22:42;0;0;"O aktywizacji zawodowej #NEET i pokoleniu ani-ani #rynekpracy #bezrobocie #neets https:// twitter.com/gazetaprawnapl /status/902614594409054208 …";;;#NEET #rynekpracy #bezrobocie #neets;"902632672744292352";https://twitter.com/Broniszewski_/status/902632672744292352
gowork_pl;2017-08-25 15:26;0;0;"W II kw. 2016 roku #bezrobocie wg #BAEL wyniosło 5% i było najniższe odkąd przeprowadzane jest to badanie (1992) - podaje @MRPiPS_GOV_PL https:// twitter.com/MRPiPS_GOV_PL/ status/901068969976762368 …";;@MRPiPS_GOV_PL;#bezrobocie #BAEL;"901073398998159362";https://twitter.com/gowork_pl/status/901073398998159362
gowork_pl;2017-08-25 11:39;0;0;"#Bezrobocie najniższe w woj. wielkopolskim, a najwyższe w warmińsko-mazurskim - wynika z danych opublikowanych przez @GUS_STAT #GUS https:// twitter.com/GUS_STAT/statu s/900991251373338624 …";;@GUS_STAT;#Bezrobocie #GUS;"901016242034749442";https://twitter.com/gowork_pl/status/901016242034749442
